source,text,label
trt,"""Timsahlar"" Mavi Vatan'daki zorlu görevlere işte böyle hazırlanıyor",non-sarcastic
trt,"Cumhurbaşkanı Yardımcısı Yılmaz, KKTC'nin Kurucu Cumhurbaşkanı Denktaş'ı andı",non-sarcastic
trt,Türkiye'nin 'milli füze' yolculuğu: Yeni müjdeler yolda,non-sarcastic
trt,İhale yolsuzluğu soruşturması: Beşiktaş Belediye Başkanı Akpolat gözaltında,non-sarcastic
trt,"""Yenidoğan çetesi"" davasının ikinci duruşması başladı",non-sarcastic
trt,Cumhurbaşkanı Erdoğan 'Aile Yılı' tanıtım programına katılacak,non-sarcastic
trt,"İletişim Başkanı Altun'dan, ABD'deki yangınlarla ilgili paylaşım",non-sarcastic
trt,Bakan Fidan Rus mevkidaşı Lavrov ile görüştü,non-sarcastic
trt,Bakan Fidan'dan Riyad'da diplomasi trafiği,non-sarcastic
trt,Bakan Fidan Suriye toplantısına katıldı,non-sarcastic
trt,"İşte yeni ""depozito"" sistemine dair merak edilenler",non-sarcastic
trt,"""Siber vatan""ın korunmasına yönelik stratejiyi kurul belirleyecek",non-sarcastic
trt,Irak ve Suriye'nin kuzeyinde 9 terörist etkisiz hale getirildi,non-sarcastic
trt,AFAD'dan KKTC'ye derin kuyu deprem gözlem istasyonu,non-sarcastic
trt,TBMM haftaya yoğun gündemle toplanacak,non-sarcastic
trt,İhtiyaç sahiplerine yönelik destek ödemeleri artırıldı,non-sarcastic
trt,Kar ve sağanak geliyor,non-sarcastic
trt,'Mavi Vatan'ın yılmaz bekçileri denizle buluştu,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'a özel hat tablosu hediye edildi,non-sarcastic
trt,Bakan Bayraktar: Suriye'nin tekrar imarı için üzerimize düşeni yapacağız,non-sarcastic
trt,Bakan Göktaş: Sağlıklı ailelerle Türkiye'nin gücüne güç katacağız,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Terörle demokrasi yan yana olmaz,non-sarcastic
trt,TBMM'ye yeni dokunulmazlık dosyaları sevk edildi,non-sarcastic
trt,Erdoğan: Vatanımızın bütünlüğünü bu çıyanlara yedirmeyeceğiz,non-sarcastic
trt,Goril yavrusuna verilecek isim için anket başlatıldı… İşte son 4'e kalan isimler,non-sarcastic
trt,"Bakan Fidan, Riyad'da Suriye konulu toplantıya katılacak",non-sarcastic
trt,Irak'ın kuzeyinde 11 terörist etkisiz hale getirildi,non-sarcastic
trt,"Marmara'da kirliliğe neden olan işletmelere 10,3 milyon TL ceza kesildi",non-sarcastic
trt,41 ilde PKK/KCK operasyonlarında 147 şüpheli yakalandı,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Diyarbakır ve Şanlıurfa'ya gidecek",non-sarcastic
trt,Kamu işçilerine ek ödeme tarihleri Resmi Gazete'de yayımlandı,non-sarcastic
trt,'Mavi Vatan-2025 Tatbikatı' başladı,non-sarcastic
trt,FETÖ firarisi eski Yargıtay üyesi tutuklandı,non-sarcastic
trt,Son 1 ayda 52 bin 622 Suriyeli ülkesine döndü,non-sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Genç çiftlere maddi destekler hayata geçireceğiz,non-sarcastic
trt,Bakan Yumaklı: Türkiye'nin pestisit kullanım ortalaması AB'nin altında,non-sarcastic
trt,Şirin'in katilinin cezası belli oldu,non-sarcastic
trt,Bakan Uraloğlu: Sosyal medyada zararlı içerikler için yaş sınırlaması getireceğiz,non-sarcastic
trt,"Sigara şirketi, sigaradan ölen kişi için tazminat ödeyecek",non-sarcastic
trt,"Siber Güvenlik Başkanlığı, siber teknolojilerin milli dönüşümünde de görev alacak",non-sarcastic
trt,Aydın-Denizli Otoyolu yarın hizmete açılacak,non-sarcastic
trt,"Sigara şirketi, sigaradan ölen kişi için tazminat ödeyecek",non-sarcastic
trt,"Siber Güvenlik Başkanlığı, siber teknolojilerin milli dönüşümünde de görev alacak",non-sarcastic
trt,Aydın-Denizli Otoyolu yarın hizmete açılacak,non-sarcastic
trt,MSB: Son bir haftada 94 terörist etkisiz hale getirildi,non-sarcastic
trt,Seçime katılma yeterliliğine sahip 38 siyasi parti bulunuyor,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Bahçeli ile görüşecek",non-sarcastic
trt,Ülke genelinde 50 bin litre sahte içki ve etil alkol ele geçirildi,non-sarcastic
trt,Nüfus Politikaları Kurulu bugün toplanacak,non-sarcastic
trt,Bakan Işıkhan'dan GSS kanun teklifinin yasalaşmasına ilişkin paylaşım,non-sarcastic
trt,Sağlıkta yeni dönem başlıyor,non-sarcastic
trt,Bakan Göktaş: Aile yapısını koruyarak ülkemizi geleceğe sağlam adımlarla taşıyacağız,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Meloni ile görüştü",non-sarcastic
trt,"Bakan Fidan, Lefkoşa Büyükelçiliğinde Erhürman ve Özersoyu kabul etti",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, MHP lideri Bahçeli ile bir araya geldi",non-sarcastic
trt,Başkentte özel halk otobüsleri kontak kapatacak,non-sarcastic
trt,Edip Akbayram yoğun bakımda,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Mescid-i Aksa İmamı Sabri'yi kabul etti",non-sarcastic
trt,'Mavi Vatan-2025 Tatbikatı' başladı,non-sarcastic
trt,FETÖ firarisi eski Yargıtay üyesi tutuklandı,non-sarcastic
trt,Son 1 ayda 52 bin 622 Suriyeli ülkesine döndü,non-sarcastic
trt,"Erzurum'da 4,5 büyüklüğünde deprem",non-sarcastic
trt,Ambulans hizmetlerinde yeni dönem başlıyor,non-sarcastic
trt,Siber Güvenlik Başkanlığı kuruldu,non-sarcastic
trt,Bakan Fidan: PKK/YPG sorunu sürerse askeri harekat yaparız,non-sarcastic
trt,Bakan Yerlikaya: Valilerimiz gönüllerde iz bırakmalı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Terörsüz Türkiye idealimizi gerçekleştireceğiz,non-sarcastic
trt,Türkiye'den Çin'deki depremde hayatını kaybedenler için taziye mesajı,non-sarcastic
trt,Nüfus Politikaları Yüksek Kurulu 9 Ocak'ta toplanacak,non-sarcastic
trt,"Bakan Fidan, IKBY Başbakanı Barzani ile görüştü",non-sarcastic
trt,"Bakan Güler, Valiler Buluşması'na katıldı",non-sarcastic
trt,"Bakan Fidan, IKBY Başbakanı Barzani ile görüştü",non-sarcastic
trt,"Bakan Güler, Valiler Buluşması'na katıldı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, IKBY Başbakanı Barzani'yi kabul etti",non-sarcastic
trt,En düşük emekli aylığı 14 bin 469 liraya yükseltildi,non-sarcastic
trt,'Aile Yılı'nda vatandaşların hayatına dokunacak müjdeler olacak,non-sarcastic
trt,"Görme engelliler TİHEK'e en çok ""hissedilebilir yol"" için başvurdu",non-sarcastic
trt,AK Parti'de 47 il yönetimi belli oldu,non-sarcastic
trt,Suriye notları: 'Şam'da her şey yolundaydı' illüzyonu yerle bir,non-sarcastic
trt,Aile Yılı'na özel logo tasarlandı,non-sarcastic
trt,Sahte belge soruşturmasında 73 şüpheli gözaltına alındı,non-sarcastic
trt,Siber Güvenlik Başkanlığı kuruldu: İşte görevleri...,non-sarcastic
trt,TFF'den yabancı VAR hakemi kararı,non-sarcastic
trt,"Dışişleri Bakanı Fidan, KKTC'li mevkidaşı Ertuğruloğlu ile bir araya geldi",non-sarcastic
trt,İletişim Başkanı Altun: Suriye'nin inşa edilmesinde elimizden geleni yapacağız,non-sarcastic
trt,Danıştay bazı davaları öncelikli inceleyecek,non-sarcastic
trt,MİT'in kariyer fırsatları gençlerin ilgi odağında,non-sarcastic
trt,Suriye'de bir Osmanlı mirası: Hicaz Demir Yolu,non-sarcastic
trt,"Erzurum'da 4,5 büyüklüğünde deprem",non-sarcastic
trt,Ambulans hizmetlerinde yeni dönem başlıyor,non-sarcastic
trt,Siber Güvenlik Başkanlığı kuruldu,non-sarcastic
trt,Bakan Fidan: PKK/YPG sorunu sürerse askeri harekat yaparız,non-sarcastic
trt,Bakan Yerlikaya: Valilerimiz gönüllerde iz bırakmalı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Terörsüz Türkiye idealimizi gerçekleştireceğiz,non-sarcastic
trt,Türkiye'den Çin'deki depremde hayatını kaybedenler için taziye mesajı,non-sarcastic
trt,Nüfus Politikaları Yüksek Kurulu 9 Ocak'ta toplanacak,non-sarcastic
trt,"Bakan Fidan, IKBY Başbakanı Barzani ile görüştü",non-sarcastic
trt,"Bakan Güler, Valiler Buluşması'na katıldı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, IKBY Başbakanı Barzani'yi kabul etti",non-sarcastic
trt,En düşük emekli aylığı 14 bin 469 liraya yükseltildi,non-sarcastic
trt,'Aile Yılı'nda vatandaşların hayatına dokunacak müjdeler olacak,non-sarcastic
trt,"Görme engelliler TİHEK'e en çok ""hissedilebilir yol"" için başvurdu",non-sarcastic
trt,AK Parti'de 47 il yönetimi belli oldu,non-sarcastic
trt,Suriye notları: 'Şam'da her şey yolundaydı' illüzyonu yerle bir,non-sarcastic
trt,Aile Yılı'na özel logo tasarlandı,non-sarcastic
trt,Sahte belge soruşturmasında 73 şüpheli gözaltına alındı,non-sarcastic
trt,"Emine Erdoğan: Gerçek engeller, farkındalıktan yoksun kalplerde saklıdır",non-sarcastic
trt,"Bahçeli: Terör bitecek, Türk milleti rahat bir nefes alacak",non-sarcastic
trt,Türkiye'de 168 siyasi parti faaliyet gösteriyor,non-sarcastic
trt,"Bakanlık, koruyucu aile bakımındaki çocuğun gorile isim önerisini paylaştı",non-sarcastic
trt,Bin 616 yeni hekim ataması yapıldı,non-sarcastic
trt,Ankara'da FETÖ operasyonu: 37 gözaltı kararı,non-sarcastic
trt,17 ilde PKK/KCK operasyonlarında 64 şüpheli yakalandı,non-sarcastic
trt,Mavi Vatan-2025 Tatbikatı bugün başlıyor,non-sarcastic
trt,Konya Emniyet Müdürlüğü'ne Maksut Yüksek atandı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan duyurdu: 2025 'Aile Yılı' ilan edildi,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: 'Terörsüz Türkiye' hedefimizi mutlaka gerçekleştireceğiz,non-sarcastic
trt,MİT 98 yaşında,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Ürdün Dışişleri Bakanı Safedi'yi kabul etti",non-sarcastic
trt,Bakan Fidan: DEAŞ Müslüman toplumlar için bir zehirdir,non-sarcastic
trt,"Millet-devlet iletişiminin kalbi CİMER'e 2024'te 4,5 milyondan fazla başvuru yapıldı",non-sarcastic
trt,Karaok'un test görüntüsü: Dünyada sayılı ülkede var,non-sarcastic
trt,MİT'ten Hakurk'ta nokta operasyon: Saldırı hazırlığındaki 2 terörist etkisiz hale getirildi,non-sarcastic
trt,"Yılın ilk Kabinesi, Cumhurbaşkanı Erdoğan başkanlığında toplandı",non-sarcastic
trt,Ürdün'den Türkiye'ye üst düzey ziyaret,non-sarcastic
trt,"Türkiye, Pakistan'da düzenlenen terör saldırısını şiddetle kınadı",non-sarcastic
trt,"Bakan Yerlikaya, Fethi Sekin'i andı",non-sarcastic
trt,Bakan Fidan: İnşallah Suriyeli kardeşlerimizi güzel günler bekliyor,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Terörsüz Türkiye hedefine ulaşacağız,non-sarcastic
trt,Yılmaz: Ekonomi programımız çerçevesinde tedbirleri almaya devam edeceğiz,non-sarcastic
trt,Yeşil ve gri pasaportluların Avrupa'ya seyahatine yönelik asılsız iddialara yalanlama,non-sarcastic
trt,Bakan Fidan şehit Ömer Halisdemir'in babasıyla görüştü,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Yeni bir döneme kapı açacağız,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Fethi Sekin ve Musa Can'ı andı",non-sarcastic
trt,Milli Savunma Bakanı Güler'den Sarıkamış mesajı,non-sarcastic
trt,Siber Güvenlik Başkanlığı kanun teklifi TBMM'ye sunulacak,non-sarcastic
trt,TBMM yeni yıla yoğun mesaiyle başlıyor,non-sarcastic
trt,"Dışişleri Bakan Yardımcısı Duran, Sudan Egemenlik Konseyi Başkanı Burhan ile görüştü",non-sarcastic
trt,Borçlu belediyeler mercek altında,non-sarcastic
trt,Cumhurbaşkanı Erdoğan komşusunun taziyesinde Kur'an-ı Kerim okudu,non-sarcastic
trt,"Meteoroloji'den kar, sağanak ve buzlanma uyarısı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, baba ocağı Rize'de vatandaşlara hitap etti",non-sarcastic
trt,Cumhurbaşkanı Erdoğan: SGK'yı batırmak bir CHP geleneği,non-sarcastic
trt,Bakanlık'tan Marmara'ya kıyısı olan belediyelere müsilaj uyarısı,non-sarcastic
trt,Ferdi Tayfur son yolcuğuna uğurlandı,non-sarcastic
trt,Dışişleri Bakanı Fidan Ukraynalı mevkidaşı ile görüştü,non-sarcastic
trt,Ticaret Bakanı Bolat: Türkiye-Suriye arasındaki geçişleri etkin hale getirmek istiyoruz,non-sarcastic
trt,Irak'ın kuzeyinde 10 terörist etkisiz,non-sarcastic
trt,"Erdoğan: Üçüncü bir yol yok, ya silah bırakacaklar ya gömülecekler",non-sarcastic
trt,e-Tebligat ile geçen yıl 6 milyar lira tasarruf sağlandı,non-sarcastic
trt,"Türk lirasıyla dış ticaret hacmi 2024'te 1,1 trilyon lirayı aştı",non-sarcastic
trt,Nitelikli dolandırıcılık suçlarına yönelik operasyonlarda 20 şüpheli yakalandı,non-sarcastic
trt,Ferdi Tayfur için AKM'de tören düzenlendi,non-sarcastic
trt,Kayseri'de firari FETÖ hükümlüsü yakalandı,non-sarcastic
trt,Meteoroloji'den 3 il için 'sarı' ve 'turuncu' kodlu uyarı,non-sarcastic
trt,"""11. Necip Fazıl Ödülleri"" sahiplerini buldu",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: Necip Fazıl ""Ayasofya bir gün açılacak"" demişti, gerçekleştirdik",non-sarcastic
trt,Bakan Tunç: 8 milyonun üzerinde kararın infazı gerçekleştirildi,non-sarcastic
trt,Yenidoğan soruşturmasında 18 şüpheliye fezleke,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: 2024 yılı ihracatımız 262 milyar dolara çıktı,non-sarcastic
trt,İmar planlarına erişim 'E-Plan Otomasyon Sistemleri' uygulamasıyla yapılabilecek,non-sarcastic
trt,Irak ve Suriye'nin kuzeyinde 9 terörist etkisiz hale getirildi,non-sarcastic
trt,"OGM, 2024'te 500 milyon fidanı toprakla buluşturdu",non-sarcastic
trt,Bakan Şimşek: Enflasyon beklentileri iyileşti,non-sarcastic
trt,2024'te Anıtkabir’e rekor ziyaret,non-sarcastic
trt,"ASELSAN'dan 210,1 milyon euroluk sözleşme",non-sarcastic
trt,İstanbul Boğazı'nda gemi trafiği açıldı,non-sarcastic
trt,Dünya ikincisi olan keskin nişancılar jandarmanın gururu,non-sarcastic
trt,Sanayi ve teknolojide 2025: Topyekün kalkınma,non-sarcastic
trt,Bedelli askerlik ücreti belli oldu,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Ferdi Tayfur için taziye mesajı,non-sarcastic
trt,17 ilde DEAŞ operasyonu: 42 gözaltı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan ihracat rakamlarının açıklanacağı programa katılacak,non-sarcastic
trt,Memur ve emeklisinin zammı bugün belli olacak,non-sarcastic
trt,MHP Genel Başkanı Devlet Bahçeli'den Ferdi Tayfur paylaşımı,non-sarcastic
trt,İletişim Başkanı Altun'dan Regaip Kandili mesajı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Regaib Kandili mesajı,non-sarcastic
trt,Bakan Fidan: PKK sadece Suriye'yi değil bölge ülkelerini de tehdit ediyor,non-sarcastic
trt,Cumhurbaşkanı Erdoğan Sultanahmet'te vatandaşların kandilini kutladı,non-sarcastic
trt,"e-Devlet Kapısı'ndan geçen yıl 4,2 milyar işlem yapıldı",non-sarcastic
trt,Yargı Reformu Strateji Belgesi hazırlıkları tamamlandı,non-sarcastic
trt,"İyi Parti milletvekili Kürşad Zorlu, partisinden istifa etti",non-sarcastic
trt,Son bir haftada 49 terörist etkisiz hale getirildi,non-sarcastic
trt,"MSB kaynakları: TSK, Suriye halkının yanında durmaya devam edecektir",non-sarcastic
trt,Hava yolunu tehlikeye düşürecek hiçbir uygulamaya izin verilmeyecek,non-sarcastic
trt,Emevi Camii imamı: Erdoğan’ın yardım elini hepimiz gördük,non-sarcastic
trt,Memur ve emeklisinin zammı yarın belli olacak,non-sarcastic
trt,Emine Erdoğan'dan Regaip Kandili mesajı,non-sarcastic
trt,2024 yılının son gününde 42 göçmen kaçakçısı yakalandı,non-sarcastic
trt,MSÜ askeri öğrenci aday tercih işlemleri başladı,non-sarcastic
trt,Regaip Kandili bugün idrak edilecek,non-sarcastic
trt,Cumhurbaşkanı Başdanışmanı Kılıç'tan ABD'deki saldırıya kınama,non-sarcastic
trt,Sağlık Bakanlığı’ndan Gazze'de hastane müdürünün gözaltına alınmasına tepki,non-sarcastic
trt,İletişim Başkanı Altun'dan yeni yıl paylaşımı,non-sarcastic
trt,Türkiye'den ABD'ye taziye mesajı,non-sarcastic
trt,Kabine üyelerinden İstanbul'daki yürüyüşe destek,non-sarcastic
trt,2024'te AFAD ekibi yine sahadaydı,non-sarcastic
trt,2024 yılında 279 milyonu aşkın kişi raylı sistemlerle seyahat etti,non-sarcastic
trt,Cumhurbaşkanı Yardımcısı Yılmaz: Filistin'de haklı olan er veya geç kazanacak,non-sarcastic
trt,2025'in trafik cezaları belli oldu,non-sarcastic
trt,"Ali Erbaş’tan, Regaip Kandili mesajı",non-sarcastic
trt,"Bakan Yerlikaya emniyet, jandarma ve sahil güvenlik teşkilatının yeni yılını kutladı",non-sarcastic
trt,Sanal kumara 'bant daraltma' gündemde,non-sarcastic
trt,İnsanlık ittifakı İstanbul'da buluştu,non-sarcastic
trt,İstanbul'da Filistin'e destek yürüyüşü nedeniyle bazı yollar trafiğe kapatıldı,non-sarcastic
trt,İstanbul Boğazı'nda gemi trafiği normale döndü,non-sarcastic
trt,Belçika Dışişleri Bakanı Bernard Quintin Türkiye'ye geliyor,non-sarcastic
trt,"Bakan Kacır, yeni yılı İstanbul'da gençlerle karşıladı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan 2024'ün yatırımlarını, hizmetlerini ve projelerini paylaştı",non-sarcastic
trt,Bakan Uraloğlu: İstanbul Havalimanı'na 3 piste aynı anda 3 uçak iniş-kalkış yapabilecek,non-sarcastic
trt,"""İnsanlık İttifakı"" İstanbul’da buluşuyor",non-sarcastic
trt,Üç aylar başladı: Regaip Kandili yarın idrak edilecek,non-sarcastic
trt,Bakan Güler: Teröristler için tek kurtuluş yolu yüce Türk adaletine teslim olmaktır,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Mehmetçik'e yeni yıl mesajı,non-sarcastic
trt,TBMM Başkanı Kurtulmuş'tan yeni yıl mesajı,non-sarcastic
trt,"Bakan Fidan, Ermenistan Dışişleri Bakanı ile görüştü",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Bahçeli ve Özel'in yeni yılını kutladı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Darülaceze sakinleriyle bir araya geldi",non-sarcastic
trt,Öğrenme güçlüğü olan öğrenciye ayrımcılık yapan okula idari para cezası,non-sarcastic
trt,"Bakan Fidan, Kuveytli mevkidaşı Yahya ile görüştü",non-sarcastic
trt,Bakan Güler: Suriye'deki yeni süreci memnuniyetle karşılıyoruz,non-sarcastic
trt,Bakan Kacır: Finansman maliyetlerimizde önemli düşüş göreceğiz,non-sarcastic
trt,Ankara ve Diyarbakır'da zehir tacirlerine operasyon: 104 gözaltı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan BAE Devlet Başkanı Al Nahyan ile görüştü,non-sarcastic
trt,Putin'den Cumhurbaşkanı Erdoğan'a yeni yıl kutlaması,non-sarcastic
trt,Bakan Göktaş: Nevzat Bahtiyar'a verilen cezaya itiraz edeceğiz,non-sarcastic
trt,HÜRKUŞ 2 ilk uçuşunu başarıyla tamamladı,non-sarcastic
trt,Suriye ve Irak'ın kuzeyinde 11 terörist etkisiz hale getirildi,non-sarcastic
trt,MİT 2024'te terör örgütlerine ağır darbe indirdi,non-sarcastic
trt,Bakan Bolat: Enflasyonla canla başla mücadele ediliyor,non-sarcastic
trt,"Bakan Bayraktar: Şırnak'ta, günlük petrol üretimi 70 bin varilin üzerine çıktı",non-sarcastic
trt,2024 yılında 32 bin 500 deprem meydana geldi,non-sarcastic
trt,Suriyeliler vatanlarına dönüyor,non-sarcastic
trt,Kamuda bin 830 engelli vatandaş istihdam edilecek,non-sarcastic
trt,Bakan Fidan Türkiye-AB ilişkilerini değerlendirdi,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Terörsüz Türkiye için yeni müjdeler yolda,non-sarcastic
trt,"""FETÖ'nün ankesörü""ne takılan eski astsubaya 15 yıla kadar hapis istemi",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan'dan ""2024 yılı özeti"" paylaşımı",non-sarcastic
trt,Bakan Güler'den yeni yıl mesajı,non-sarcastic
trt,MİT'ten Irak'ta nokta operasyon: Sözde yönetici Nusrettin Demir etkisiz hale getirildi,non-sarcastic
trt,İzmir'de PKK/KCK'ya operasyon: 5 gözaltı,non-sarcastic
trt,57 ilde DEAŞ'a yönelik operasyonlarda 536 kişi yakalandı,non-sarcastic
trt,İstanbul'da yılbaşı tedbirleri: 60 bin personel görev yapacak,non-sarcastic
trt,Mukaddes üç aylar başlıyor,non-sarcastic
trt,İstanbul Filistin'in sesini dünyaya duyuracak,non-sarcastic
trt,Yerlikaya: Yılbaşında 309 bin 819 kolluk gücü görev başında olacak,non-sarcastic
trt,Türkiye'den Etiyopya'da hayatını kaybedenler için başsağlığı,non-sarcastic
trt,"İletişim Başkanlığı, ""Cumhurbaşkanı Erdoğan, İsrail'i aradı"" iddiasını yalanladı",non-sarcastic
